race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
PA-16,house,PA,16,Justin Wagner,Mike Kelly,DEM,REP,REP,REP,-17.69,4.0,96.0,Safe R,-17.61,5.31,-17.69,-1.76,-2.74,-0.89,-22.97,5.28,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66591,1168433,0,37534,1329347,0,0,0,34058,881774,0,30195,2279,0,50,874667,0,620,0,0,0,90000,0,41.15,58.85,0.0,120348,172088,0,0,292436
PA-17,house,PA,17,Chris Deluzio,Tony Guy,DEM,REP,DEM,DEM,21.46,98.3,1.7,Safe D,10.29,5.31,21.46,2.12,4.58,-0.84,5.56,15.9,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2776943,117530,0,1073975,35849,0,0,0,2056640,81682,0,749578,9344,0,512370,5100,0,0,0,0,0,15275,0,60.73,39.27,0.0,194326,125661,0,0,319987
RI-01,house,RI,01,Gabriel Amo,Republican candidate (RI-01),DEM,REP,DEM,DEM,41.08,100.0,0.0,Safe D,27.62,5.31,41.08,0.0,8.21,-0.06,22.62,18.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1725081,0,0,1851028,0,0,0,0,808701,0,0,37179,0,0,654422,0,0,0,0,0,0,0,0,70.54,29.46,0.0,116470,48644,0,0,165114
RI-02,house,RI,02,Seth Magaziner,Victor Mellor,DEM,REP,DEM,DEM,17.83,96.1,3.9,Safe D,11.76,5.31,17.83,-0.57,1.67,-0.33,6.97,10.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1382796,3018775,0,1512712,280079,0,0,0,747050,3889178,0,52412,19553,0,520000,0,0,0,2930334,0,0,2175000,0,58.92,41.08,0.0,114435,79799,0,0,194234
SC-01,house,SC,01,Nancy Lacore,Jenny Costa Honeycutt,DEM,REP,,REP,-2.58,39.6,60.4,Lean R,-8.24,5.31,-2.66,0.72,0.0,-0.45,-13.29,10.7,False,False,LIB,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.5,46.5,1,-5.0,0.152,2279585,556418,0,412020,78533,0,770636,1155075,1867565,477885,0,1066621,12145,0,75250,74500,0,0,13500,0,0,10000,0,47.65,50.17,2.18,133791,140891,6122,0,280804
SC-02,house,SC,02,Zyon Khalifa,Joe Wilson,DEM,REP,REP,REP,-10.92,13.9,86.1,Likely R,-9.43,5.31,-10.92,-2.01,-4.4,-0.39,-14.16,3.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12410,861105,0,218,182912,0,0,0,12192,722706,0,1827,15147,0,0,261000,0,0,200000,0,2000,0,0,44.54,55.46,0.0,114008,141952,0,0,255960
SC-03,house,SC,03,Eunice Lehmacher,Sheri Biggs,DEM,REP,REP,REP,-40.92,0.0,100.0,Safe R,-37.89,5.31,-40.92,-1.36,-6.42,-0.56,-43.62,2.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,40413,505333,0,17299,218741,0,0,5979,23114,390677,0,19631,6400,0,333,291476,0,100,0,0,100,395000,0,29.54,70.46,0.0,73726,175859,0,0,249586
SC-04,house,SC,04,Courtney McClain,William Timmons,DEM,REP,REP,REP,-17.36,4.3,95.7,Safe R,-18.73,5.31,-17.36,-2.31,-1.32,-0.31,-23.95,6.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32993,1595725,0,1207,77225,0,0,487316,37392,1538615,0,32993,2566,0,0,637500,0,0,650000,0,0,0,0,41.32,58.68,0.0,102439,145480,0,0,247920
SC-05,house,SC,05,Mallory Dittmer,Wes Climer,DEM,REP,,REP,-14.06,8.2,91.8,Likely R,-17.7,5.31,-14.06,-1.2,0.0,-0.47,-23.1,9.04,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139717,884284,0,74508,599621,0,0,0,65209,284663,0,41306,11650,0,100,236000,0,1209,5630,0,0,0,0,42.97,57.03,0.0,112206,148920,0,0,261126
SC-06,house,SC,06,Jim Clyburn,John Peterson,DEM,REP,DEM,DEM,36.84,100.0,0.0,Safe D,30.02,5.31,36.84,0.0,1.6,-0.09,23.24,13.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1225051,0,0,1634793,0,0,0,0,1429385,0,0,164655,0,0,720491,0,0,0,0,0,0,0,0,68.42,31.58,0.0,149828,69148,0,0,218975
SC-07,house,SC,07,John Vincent,Russell Fry,DEM,REP,REP,REP,-18.58,3.3,96.7,Safe R,-20.3,5.31,-20.81,-1.22,-4.12,-0.48,-26.62,8.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,36.7,41.1,1,-7.4,0.167,297264,1720803,0,62378,1038817,0,0,0,234885,1243169,0,145946,88678,0,3500,697914,0,10750,0,0,0,0,0,40.71,59.29,0.0,109648,159679,0,0,269328
SD-01,house,SD,01,Nikki Gronli,Marty Jackley,DEM,REP,,REP,-25.26,0.7,99.3,Safe R,-28.35,5.31,-25.26,-1.2,0.0,-1.02,-29.98,4.72,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,261764,1438706,0,110978,1062725,0,0,152480,150786,375981,0,88621,17640,0,12933,181250,0,1500,1000,0,0,0,0,37.37,62.63,0.0,111538,186935,0,0,298473
TN-01,house,TN,01,Kristi Burke,Diana Harshbarger,DEM,REP,REP,REP,-54.41,0.0,100.0,Safe R,-54.73,5.31,-54.41,-1.63,-2.51,-0.85,-58.44,4.03,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,101984,1274194,0,14106,1985063,0,0,13375,87877,739900,0,71203,92875,0,250,683250,0,10,0,0,0,1456793,0,22.8,77.2,0.0,55588,188249,0,0,243837
TN-02,house,TN,02,Michaela Barnett,Tim Burchett,DEM,REP,REP,REP,-31.74,0.1,99.9,Safe R,-30.56,5.31,-31.74,-1.28,-4.43,-0.77,-34.33,2.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,397584,2428734,0,56230,967447,0,0,0,341354,2189477,0,153957,1377489,0,250,141525,0,6415,0,0,6000,23687,0,34.13,65.87,0.0,87626,169118,0,0,256744
TN-03,house,TN,03,Anna Golladay,Chuck Fleischmann,DEM,REP,REP,REP,-33.52,0.1,99.9,Safe R,-32.38,5.31,-33.52,-2.34,-3.43,-0.69,-36.21,2.68,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55555,2330803,0,33870,4835525,0,0,0,28352,752331,0,24937,4395,0,0,642250,0,0,0,0,0,0,0,33.24,66.76,0.0,84510,169738,0,0,254248
TN-04,house,TN,04,Victoria Broderick,Scott DesJarlais,DEM,REP,REP,REP,-15.89,5.8,94.2,Likely R,-19.35,5.31,-15.89,-1.26,-0.33,-0.26,-24.28,8.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59772,536843,0,8490,495126,0,0,0,58974,407735,0,39700,1452,0,1250,307000,0,500,0,0,0,0,0,42.06,57.94,0.0,89684,123562,0,0,213245
TN-05,house,TN,05,Chaz Molder,Charlie Hatcher,DEM,REP,,REP,-11.42,12.8,87.2,Likely R,-17.43,5.31,-11.58,0.96,0.0,-0.41,-23.39,11.97,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,48.0,1,-11.0,0.262,2599775,719503,0,1482196,104821,0,306721,0,1117579,614682,0,296295,14584,0,215921,3500,0,0,133713,0,32786,0,0,44.29,55.71,0.0,97352,122465,0,0,219818
TN-06,house,TN,06,Mike Croley,Johnny Garrett,DEM,REP,,REP,-19.76,2.6,97.4,Safe R,-22.38,5.31,-19.76,-2.06,0.0,-0.63,-26.87,7.11,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35380,2380327,0,2431,287585,0,252636,600268,33199,2092742,0,18521,217059,0,0,103200,0,0,1202292,0,0,1200000,0,40.12,59.88,0.0,101691,151777,0,0,253469
TN-07,house,TN,07,Darden Copeland,Matt Van Epps,DEM,REP,REP,REP,-16.28,5.4,94.6,Likely R,-18.76,5.31,-16.28,-0.6,-1.67,-0.56,-22.73,6.45,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,868615,2300690,0,78689,207954,0,1658286,2781936,789926,2092736,0,119534,419392,0,3000,589605,0,229136,0,0,165000,60000,0,41.86,58.14,0.0,105959,147170,0,0,253129
TN-08,house,TN,08,Heidi Kuhn,David Kustoff,DEM,REP,REP,REP,-19.53,2.7,97.3,Safe R,-16.56,5.31,-19.53,-2.43,-5.48,-0.37,-20.43,0.9,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39805,2232874,0,13478,3006838,0,0,0,26327,1285497,0,5905,3350,0,1500,1028850,0,0,0,0,0,146500,0,40.24,59.76,0.0,90512,134446,0,0,224958
TN-09,house,TN,09,Justin J. Pearson,Brent Taylor,DEM,REP,,DEM,-10.17,15.6,84.4,Likely R,-15.41,5.31,-10.17,0.24,0.0,-0.3,-21.42,11.26,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2344947,1549482,0,844733,417377,0,68292,475814,1500214,1132104,0,1218046,3347,0,32694,82300,0,278,1000000,0,0,1000000,0,44.92,55.08,0.0,101205,124109,0,0,225313
TX-01,house,TX,01,Yolanda Prince,Nathaniel Moran,DEM,REP,REP,REP,-43.68,0.0,100.0,Safe R,-44.7,5.31,-43.68,-2.58,-1.67,-0.04,-49.91,6.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,9245,1797848,0,394,777546,0,0,0,3752,1401248,0,124,259260,0,0,779600,0,7038,0,0,9636,0,0,28.16,71.84,0.0,64208,163803,0,0,228011
TX-02,house,TX,02,Shaun Finnie,Steve Toth,DEM,REP,,REP,-12.84,10.1,89.9,Likely R,-19.5,5.31,-12.84,0.88,0.0,0.47,-23.13,10.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2729677,824450,0,1469201,152935,0,1842767,519477,1260476,671515,0,58184,48980,0,1000,67800,0,1961000,13000,0,1961000,0,0,43.58,56.42,0.0,102833,133123,0,0,235956
TX-03,house,TX,03,Evan Hunt,Keith Self,DEM,REP,REP,REP,-15.92,5.8,94.2,Likely R,-19.3,5.31,-15.92,-0.25,-1.67,-0.01,-23.98,8.06,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,446506,645503,0,43878,212694,0,0,0,402628,542149,0,189126,130447,0,5500,178673,0,75000,1851,0,75581,0,0,42.04,57.96,0.0,108985,150261,0,0,259246
TX-04,house,TX,04,Jason Pearce,Pat Fallon,DEM,REP,REP,REP,-21.36,1.8,98.2,Safe R,-20.15,5.31,-21.36,-1.91,-4.23,-0.38,-25.16,3.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,16271,790505,0,2086,1097026,0,0,0,14185,353558,0,4774,2939,0,0,300080,0,8797,0,0,8797,25000,0,39.32,60.68,0.0,101223,156198,0,0,257421
TX-05,house,TX,05,Chelsey Hockett,Lance Gooden,DEM,REP,REP,REP,-15.61,6.1,93.9,Likely R,-16.99,5.31,-15.61,-2.33,-2.16,0.55,-21.84,6.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12666,1341647,0,5129,1329417,0,0,0,-13258,729587,0,6132,5258,0,0,523533,0,0,0,0,0,0,0,42.19,57.81,0.0,86657,118722,0,0,205379
TX-06,house,TX,06,Danny Minton,Jake Ellzey,DEM,REP,REP,REP,-19.26,2.9,97.1,Safe R,-19.07,5.31,-19.26,-2.94,-3.17,0.6,-23.28,4.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44283,4660385,0,13638,2483402,0,0,34293,30645,3272431,0,15583,447295,0,0,743635,0,3125,0,0,3125,0,0,40.37,59.63,0.0,87551,129327,0,0,216878
TX-07,house,TX,07,Lizzie Fletcher,Alexander Hale,DEM,REP,DEM,DEM,40.5,100.0,0.0,Safe D,30.26,5.31,40.5,1.84,2.19,0.9,24.12,16.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1426057,76578,0,1702706,6342,0,0,0,1040012,70236,0,33174,4337,0,601600,2500,0,0,3615,0,0,5077,0,70.25,29.75,0.0,124957,52920,0,0,177877
TX-08,house,TX,08,Laura Jones,Jessica Steinmann,DEM,REP,,REP,-18.35,3.5,96.5,Safe R,-21.78,5.31,-18.35,-2.72,0.0,0.83,-27.99,9.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,21980,2064033,0,7859,122187,0,0,1747822,16621,1941845,0,6795,65062,0,2625,297050,0,0,650000,0,2040,425000,0,40.82,59.18,0.0,88109,127722,0,0,215831
TX-09,house,TX,09,Leticia Gutierrez,Alex Mealer,DEM,REP,,DEM,-7.18,23.7,76.3,Likely R,-12.75,5.31,-7.18,-1.92,0.0,2.18,-20.07,12.89,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55358,2080514,0,18658,362040,0,567688,5110648,36700,1718474,0,9882,46719,0,0,259300,0,500,4850,0,500,0,0,46.41,53.59,0.0,64514,74502,0,0,139016
TX-10,house,TX,10,Caitlin Rourk,Chris Gober,DEM,REP,,REP,-13.57,8.9,91.1,Likely R,-17.43,5.31,-13.57,-1.52,0.0,0.07,-22.93,9.36,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,363959,2559185,0,92140,119627,0,0,1574333,271819,2439558,0,124564,9828,0,7850,129146,0,28061,1649822,0,0,750000,0,43.21,56.79,0.0,106947,140537,0,0,247484
TX-11,house,TX,11,Claire Reynolds,August Pfluger,DEM,REP,REP,REP,-27.93,0.3,99.7,Safe R,-30.12,5.31,-27.93,-2.36,-1.67,0.91,-34.78,6.85,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,89281,3189023,0,46790,2881724,0,0,0,42491,2631404,0,23743,269143,0,5000,182500,0,5,0,0,3317,0,0,36.03,63.97,0.0,73879,131145,0,0,205024
TX-12,house,TX,12,Heli Rodriguez Prilliman,Craig Goldman,DEM,REP,REP,REP,-19.29,2.9,97.1,Safe R,-19.07,5.31,-19.29,0.0,-6.17,0.65,-24.15,4.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1756535,0,0,1508861,0,0,0,0,783571,0,0,6852,0,0,607300,0,0,0,0,0,0,0,40.36,59.64,0.0,88762,131182,0,0,219944
TX-13,house,TX,13,Mark Nair,Ronny Jackson,DEM,REP,REP,REP,-41.23,0.0,100.0,Safe R,-42.72,5.31,-41.23,-2.49,-1.67,0.33,-46.67,5.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,98404,4036265,0,10909,5410801,0,0,0,87595,2027412,0,24051,1387595,0,750,240600,0,11132,0,0,0,0,0,29.38,70.62,0.0,62508,150228,0,0,212736
TX-14,house,TX,14,Thurman Bartie,Randy Weber,DEM,REP,REP,REP,-20.21,2.3,97.7,Safe R,-20.13,5.31,-20.21,-1.94,-3.76,0.31,-24.57,4.36,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26823,972561,0,-1092,921878,0,0,0,27465,671255,0,1600,2196,0,1100,435611,0,0,0,0,0,0,0,39.9,60.1,0.0,93666,141114,0,0,234780
TX-15,house,TX,15,Bobby Pulido,Monica De La Cruz,DEM,REP,REP,REP,-0.54,47.5,52.5,Toss-up,-8.82,5.31,-2.06,-0.3,-1.43,3.18,-18.02,17.48,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,49.91,45.04,4,4.71,0.224,2960462,5273960,0,1155936,2463323,0,1641348,0,1804526,3424607,0,538712,1334572,0,243771,705285,0,150300,84,0,0,0,0,49.73,50.27,0.0,79321,80190,0,0,159511
TX-16,house,TX,16,Veronica Escobar,Adam Bauman,DEM,REP,DEM,DEM,36.04,100.0,0.0,Safe D,26.23,5.31,36.04,0.0,1.25,3.26,16.63,19.41,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,858766,0,0,270455,0,0,0,0,704156,0,0,20769,0,0,366368,0,0,0,0,0,0,0,0,68.02,31.98,0.0,109406,51432,0,0,160838
TX-17,house,TX,17,Casey Shepard,Pete Sessions,DEM,REP,REP,REP,-17.55,4.2,95.8,Safe R,-16.9,5.31,-17.55,-2.2,-3.99,0.23,-21.95,4.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8801,1050237,0,3145,933956,0,0,0,5656,557216,0,2199,3848,0,0,516176,0,5302,10,0,5000,0,0,41.23,58.77,0.0,92570,131973,0,0,224542
TX-18,house,TX,18,Christian Menefee,Ronald Whitfield,DEM,REP,DEM,DEM,70.58,100.0,0.0,Safe D,62.32,5.31,70.58,0.0,1.67,1.28,55.72,14.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3637579,0,0,156016,0,0,7061640,0,3481563,0,0,700826,0,0,234868,0,0,100,0,0,0,0,0,85.29,14.71,0.0,145372,25073,0,0,170445
TX-19,house,TX,19,Kyle Rable,Tom Sell,DEM,REP,,REP,-43.28,0.0,100.0,Safe R,-47.08,5.31,-43.28,-2.39,0.0,0.89,-52.17,8.89,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,31276,2143025,0,7631,384766,0,80633,1282423,20811,1758259,0,15290,8966,0,1000,524039,0,200,0,0,0,7624,0,28.36,71.64,0.0,56054,141580,0,0,197634
TX-20,house,TX,20,Joaquin Castro,Edgardo Baez,DEM,REP,DEM,DEM,48.72,100.0,0.0,Safe D,36.07,5.31,48.72,1.31,3.44,2.59,28.88,19.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,514776,48536,0,154380,21462,0,0,0,499054,27073,0,40347,4530,0,141000,500,0,0,31985,0,0,30135,0,74.36,25.64,0.0,118273,40786,0,0,159059
TX-21,house,TX,21,Kristin Hook,Mark Teixeira,DEM,REP,,REP,-12.84,10.1,89.9,Likely R,-17.41,5.31,-12.84,-2.06,0.63,0.69,-22.09,9.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,243839,4177191,0,104069,461164,0,0,1118370,144128,3716028,0,61473,12621,0,4370,299830,0,0,2750000,0,131,2750000,0,43.58,56.42,0.0,126524,163801,0,0,290324
TX-22,house,TX,22,Marquette Greene-Scott,Trever Nehls,DEM,REP,,REP,-13.55,9.0,91.0,Likely R,-17.99,5.31,-13.55,-0.81,-0.6,0.53,-22.66,9.1,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53761,206463,0,127,23258,0,0,141263,53615,183205,0,20722,1658,0,6634,86250,0,0,0,0,0,0,0,43.22,56.78,0.0,101603,133466,0,0,235068
TX-23,house,TX,23,Katy Padilla Stout,Brandon Herrera,DEM,REP,,REP,-2.78,38.9,61.1,Lean R,-8.99,5.31,-2.39,-0.75,0.0,2.04,-14.97,12.19,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,42.0,1,-5.0,0.15,484915,1937719,0,171373,309023,0,616119,86748,313542,1636736,0,190351,17445,0,23000,62500,0,9792,420000,0,0,570000,0,48.61,51.39,0.0,108562,114772,0,0,223334
TX-24,house,TX,24,Kevin Burge,Beth Van Duyne,DEM,REP,REP,REP,-13.21,9.5,90.5,Likely R,-12.32,5.31,-13.21,-1.72,-4.34,-0.13,-16.39,3.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,209860,2540738,0,37265,2873013,0,0,0,172595,1628596,0,69746,78488,0,0,1102311,0,3500,0,0,0,0,0,43.4,56.6,0.0,113325,147820,0,0,261145
TX-25,house,TX,25,Dione Sims,Roger Williams,DEM,REP,REP,REP,-14.43,7.7,92.3,Likely R,-18.55,5.31,-14.43,0.0,-1.67,0.48,-24.34,9.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1424050,0,0,1076189,0,0,0,0,919362,0,0,871,0,0,454978,0,0,0,0,0,0,0,42.79,57.21,0.0,92611,123840,0,0,216450
TX-26,house,TX,26,Steven Shook,Brandon Gill,DEM,REP,REP,REP,-23.16,1.1,98.9,Safe R,-19.67,5.31,-23.16,-3.11,-5.71,0.02,-24.12,0.96,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17227,4217213,0,3807,1411512,0,0,0,14623,2933524,0,6426,1986111,0,0,378890,0,0,0,0,0,46734,0,38.42,61.58,0.0,104191,167002,0,0,271193
TX-27,house,TX,27,Tanya Lloyd,Michael Cloud,DEM,REP,REP,REP,-14.43,7.7,92.3,Likely R,-16.91,5.31,-14.43,-1.33,-2.71,1.2,-21.44,7.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139788,1062241,0,11311,271133,0,0,0,128665,927985,0,97140,323624,0,0,209250,0,72,0,0,29277,0,0,42.78,57.22,0.0,97095,129844,0,0,226939
TX-28,house,TX,28,Henry Cuellar,Tano Tijerina,DEM,REP,DEM,DEM,17.55,95.8,4.2,Safe D,0.75,5.31,19.6,0.34,9.43,3.77,-10.45,28.0,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.81,35.25,2,8.94,0.192,2231952,1399881,0,1129604,768188,0,10387,0,1150307,631693,0,44637,121323,0,676066,243000,0,314500,0,0,301000,0,0,58.77,41.23,0.0,81876,57430,0,0,139306
TX-29,house,TX,29,Sylvia Garcia,Martha Fierro,DEM,REP,DEM,DEM,53.51,100.0,0.0,Safe D,38.59,5.31,53.51,0.0,7.38,2.23,30.84,22.66,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,987402,0,0,200973,0,0,522942,0,1158184,0,0,16198,0,0,650850,0,0,0,0,0,0,0,0,76.75,23.25,0.0,96576,29251,0,0,125826
TX-30,house,TX,30,Frederick Haynes III,Everett Jackson,DEM,REP,,DEM,62.48,100.0,0.0,Safe D,54.3,5.31,62.48,1.56,0.0,1.31,47.81,14.67,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,420153,17215,0,119776,1159,0,200000,0,300377,16056,0,43295,1956,0,47515,0,0,0,200,0,0,0,0,81.24,18.76,0.0,138756,32045,0,0,170801
TX-31,house,TX,31,Justin Early,John Carter,DEM,REP,REP,REP,-19.31,2.9,97.1,Safe R,-17.83,5.31,-18.72,-1.61,-4.82,0.23,-22.14,2.83,False,False,GRN,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,123522,1419042,0,17400,170827,0,0,55000,106122,1289654,0,29233,2908,0,7000,482311,0,42642,0,0,58737,0,0,39.4,58.26,2.34,96916,143302,5756,0,245974
TX-32,house,TX,32,Dan Barrios,Jace Yarbrough,DEM,REP,,DEM,-8.81,19.0,81.0,Likely R,-12.68,5.31,-8.81,-1.71,0.0,0.26,-18.11,9.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,96538,865911,0,6043,125412,0,2125,1542372,90495,740499,0,30105,64980,0,750,184000,0,0,207000,0,0,207000,0,45.59,54.41,0.0,103463,123458,0,0,226921
TX-33,house,TX,33,Colin Allred,Patrick Gillespie,DEM,REP,,DEM,45.6,100.0,0.0,Safe D,40.46,5.31,45.6,0.0,-1.97,1.8,33.34,12.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7431941,0,0,159887,0,0,50000,0,7272054,0,0,1572614,0,0,62550,0,0,0,0,0,0,0,0,72.8,27.2,0.0,106606,39835,0,0,146441
TX-34,house,TX,34,Vicente Gonzalez,Eric Flores,DEM,REP,DEM,DEM,9.06,81.6,18.4,Likely D,-2.1,5.31,10.67,0.14,4.39,2.93,-10.22,19.28,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.72,42.09,3,2.83,0.205,3773915,2874990,0,2532412,686332,0,31537,771641,1523563,2188633,0,179284,457943,0,1311850,361479,0,0,577245,0,425000,591622,0,54.53,45.47,0.0,91802,76549,0,0,168351
TX-35,house,TX,35,Johnny Garcia,Carlos De La Cruz,DEM,REP,,DEM,0.69,53.1,46.9,Toss-up,-4.59,5.31,2.68,0.08,0.0,1.88,-10.56,11.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,45.0,1,-4.0,0.298,931699,1048751,0,323108,272389,0,3507019,2465913,608591,776362,0,282789,241683,0,214729,195000,0,0,53000,0,0,116500,0,50.35,49.65,0.0,106373,104912,0,0,211285
TX-36,house,TX,36,Rhonda Hart,Brian Babin,DEM,REP,REP,REP,-16.49,5.2,94.8,Likely R,-19.71,5.31,-16.49,0.0,-2.56,0.47,-25.28,8.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1006944,0,0,908646,0,0,0,0,744500,0,0,3949,0,0,432302,0,0,0,0,4797,0,0,41.76,58.24,0.0,91150,127139,0,0,218289
TX-37,house,TX,37,Greg Casar,Lauren Peña,DEM,REP,DEM,DEM,69.17,100.0,0.0,Safe D,63.08,5.31,69.17,0.0,-0.07,0.85,57.7,11.47,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1172881,0,0,597005,0,0,0,0,946714,0,0,266992,0,0,251220,0,0,0,0,0,10000,0,0,84.59,15.41,0.0,194454,35433,0,0,229887
TX-38,house,TX,38,Melissa McDonough,Jon Bonck,DEM,REP,,REP,-14.57,7.5,92.5,Likely R,-17.15,5.31,-14.02,-2.01,-0.55,0.37,-21.3,6.73,False,False,GRN,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66929,1644127,0,43939,89133,0,43939,662527,45689,1554994,0,12712,25840,0,1500,173125,0,28042,351231,0,113240,330000,0,41.78,56.04,2.18,103634,138980,5407,0,248020
